Timestamp,Motor 1 Power,Motor 2 Power,Motor 3 Power,Motor 4 Power,Motor 5 Power,Motor 6 Power,Motor 7 Power,Motor 8 Power,Motor 9 Power,Motor 10 Power,Motor 11 Power,Motor 12 Power,Motor 1 Torque,Motor 2 Torque,Motor 3 Torque,Motor 4 Torque,Motor 5 Torque,Motor 6 Torque,Motor 7 Torque,Motor 8 Torque,Motor 9 Torque,Motor 10 Torque,Motor 11 Torque,Motor 12 Torque,Motor 1 Velocity,Motor 2 Velocity,Motor 3 Velocity,Motor 4 Velocity,Motor 5 Velocity,Motor 6 Velocity,Motor 7 Velocity,Motor 8 Velocity,Motor 9 Velocity,Motor 10 Velocity,Motor 11 Velocity,Motor 12 Velocity,Battery Voltage
719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0497,0.0040,0.0358,-0.0207,0.0143,0.0369,0.0396,0.0470,0.0439,-0.0117,0.0142,-0.0158,-0.0028,-0.0050,-0.0022,-0.0035,-0.0443,-0.0108,0.0121,0.0039,0.0059,-0.0004,0.0026,0.0894,22.9583
720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0436,0.0017,0.0444,-0.0182,0.0202,0.0360,0.0372,0.0456,0.0485,-0.0094,0.0142,-0.0204,0.0002,0.0221,-0.0078,-0.0118,0.0095,0.0086,0.0070,0.0065,0.0028,0.0145,-0.0094,-0.0046,22.9583
721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0456,0.0009,0.0443,-0.0214,0.0213,0.0338,0.0427,0.0478,0.0462,-0.0129,0.0142,-0.0202,-0.0009,-0.0083,-0.0082,0.0076,0.0033,0.0094,0.0007,-0.0082,0.0059,0.0032,0.0014,-0.0042,23.0833
722,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0516,0.0011,0.0342,-0.0194,0.0172,0.0355,0.0437,0.0470,0.0490,-0.0125,0.0111,-0.0232,-0.0113,0.0037,0.0068,0.0029,-0.0110,0.0035,-0.0049,0.0073,-0.0088,0.0159,0.0118,-0.0038,23.0417
723,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0506,-0.0017,0.0382,-0.0154,0.0203,0.0360,0.0432,0.0440,0.0478,-0.0091,0.0162,-0.0216,-0.0015,-0.0027,-0.0069,0.0033,-0.0093,0.0120,-0.0133,-0.0033,0.0003,-0.0016,-0.0058,0.0001,22.9583
724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0435,0.0033,0.0313,-0.0220,0.0192,0.0373,0.0437,0.0432,0.0421,-0.0120,0.0142,-0.0235,-0.0085,-0.0089,-0.0008,-0.0017,-0.0014,0.0006,0.0012,0.0045,-0.0173,-0.0022,0.0079,-0.0183,22.9583
725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0516,0.0022,0.0319,-0.0188,0.0233,0.0391,0.0385,0.0471,0.0474,-0.0137,0.0122,-0.0207,0.0096,0.0002,0.0009,-0.0032,0.0016,0.0075,-0.0145,0.0022,0.0077,0.0131,-0.0111,-0.0035,23.0000
726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0516,0.0016,0.0346,-0.0191,0.0213,0.0384,0.0423,0.0456,0.0425,-0.0129,0.0142,-0.0225,-0.0028,0.0060,-0.0021,0.0002,-0.0086,0.0128,0.0107,-0.0014,-0.0035,0.0108,-0.0036,0.0049,23.0000
727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0536,0.0015,0.0374,-0.0160,0.0192,0.0373,0.0414,0.0475,0.0536,-0.0145,0.0142,-0.0204,-0.0089,-0.0008,0.0166,-0.0055,0.0092,-0.0038,0.0194,0.0063,-0.0024,-0.0102,0.0095,0.0029,23.0417
728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0445,-0.0004,0.0429,-0.0183,0.0192,0.0342,0.0442,0.0440,0.0508,-0.0093,0.0122,-0.0200,-0.0030,0.0157,-0.0019,-0.0025,-0.0046,0.0022,0.0055,0.0126,-0.0001,0.0088,0.0046,0.0066,22.9583
729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0496,0.0026,0.0327,-0.0199,0.0212,0.0391,0.0350,0.0451,0.0515,-0.0101,0.0132,-0.0225,-0.0003,-0.0091,-0.0129,0.0021,-0.0031,-0.0138,-0.0053,0.0106,0.0019,-0.0075,0.0043,0.0053,23.0000
730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0546,-0.0009,0.0429,-0.0214,0.0212,0.0407,0.0425,0.0463,0.0446,-0.0140,0.0122,-0.0202,0.0097,0.0145,-0.0019,-0.0098,-0.0054,0.0078,-0.0108,-0.0010,0.0019,-0.0057,-0.0017,-0.0059,22.9583
731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0626,-0.0028,0.0754,0.0021,0.0438,0.0711,0.0890,0.0963,0.1031,0.0109,0.0012,-0.0446,0.2943,-0.0926,1.1757,0.2130,-0.4124,-0.7501,0.0783,-0.0111,0.4706,0.1150,-0.1052,0.1099,22.8750
732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0241,0.0031,0.2601,0.0111,0.0162,0.0270,0.1122,0.1033,0.1438,0.0134,0.0021,-0.0869,2.6019,-0.0756,1.2334,0.4157,-0.7176,-0.1368,-1.1405,-0.1623,-2.3550,-0.3421,-0.8042,-0.3104,22.7083
733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0087,0.0025,0.2529,0.0422,0.0098,-0.0060,0.0437,0.0714,0.0735,0.0335,-0.0105,-0.0222,1.7558,0.0569,-3.4082,0.5364,-0.2720,0.5358,-0.9970,-0.9241,-3.4482,-0.0537,-0.2301,-0.9592,22.7917
734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0103,0.0047,0.0842,-0.0770,0.0080,0.0057,0.0147,0.0367,0.1031,-0.0846,0.0035,-0.0081,0.0233,-0.0513,-5.5143,7.1059,0.3551,0.5290,-0.9744,-0.7374,-6.0559,7.3164,-0.0310,-0.0217,22.9167
735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0223,-0.0092,0.0317,-0.0658,0.0052,0.0209,-0.0109,-0.0036,0.0058,-0.0698,-0.0052,-0.0062,-0.1954,-0.0591,-5.5856,7.6439,0.5467,0.6978,-0.1843,-0.4040,-5.4102,7.5762,0.2222,-0.2649,22.7917
736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0253,0.0034,-0.0410,-0.0972,0.0071,0.0386,-0.0100,-0.0107,-0.0577,-0.0953,0.0008,-0.0112,-0.3521,-0.2732,-4.5999,8.2991,0.8001,0.6618,-0.1655,0.0579,-4.2298,7.9329,-0.1401,-0.3239,22.8333
737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0278,-0.0053,-0.0982,-0.0868,0.0346,0.0599,-0.0350,-0.0205,-0.0584,-0.1123,-0.0004,-0.0134,-0.4814,0.1144,-4.2791,12.4157,0.2137,0.0510,0.9558,0.5210,-5.1989,12.3866,-0.0425,-0.5128,22.7500
738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0525,-0.0088,-0.0123,-0.0227,0.0471,0.0567,0.0024,0.0158,0.0050,-0.0109,-0.0053,-0.0415,-0.0446,-0.0466,-0.1136,2.9030,-0.4628,-0.5312,1.4940,0.9205,-0.0333,3.6471,0.0331,-0.1169,22.8333
739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0563,-0.0197,0.0729,0.0344,0.0325,0.0468,0.0664,0.0410,-0.0424,0.0455,0.0062,-0.0790,1.8020,0.3765,0.4288,-7.0924,-0.3638,-0.4464,-0.5102,0.0412,10.0871,-7.2491,0.2263,-1.0299,22.7083
740,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0106,-0.0105,0.0647,0.1060,0.0194,0.0230,0.0448,0.0328,0.1226,0.1406,0.0059,-0.0910,1.9153,0.1270,1.0647,-11.8565,-0.3033,-0.1797,0.0732,0.4242,8.1547,-11.8367,0.2247,-0.1263,22.7083
741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0560,-0.0035,0.1293,0.0433,0.0035,0.0146,0.0776,0.0492,0.0636,0.0789,0.0013,-0.0411,0.7949,-0.0401,5.8688,-12.1737,-0.0819,-0.0581,-0.9948,0.0194,5.3875,-13.1917,-0.1184,0.8210,22.7083
742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0111,-0.0097,0.2315,0.0621,0.0059,0.0081,0.0612,0.0495,0.0374,0.0936,0.0087,0.0134,0.1592,0.1031,5.0145,-7.7274,0.1795,0.2227,-0.6724,0.0380,1.3612,-9.5704,0.4072,1.0278,22.7083
743,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0670,-0.0018,0.0760,0.0022,0.0092,0.0081,0.0528,0.0542,0.0435,0.0068,0.0155,-0.0143,-0.3638,0.0145,2.4486,-4.4221,0.6100,0.4959,-0.3328,-0.0285,1.9146,-4.8002,-0.0003,-0.0125,22.7500
744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0146,-0.0047,0.0497,0.0003,0.0115,0.0204,0.0475,0.0451,0.0425,0.0060,0.0011,0.0069,-0.6184,0.0171,0.0395,-0.0068,1.0913,0.6720,-0.0768,0.0085,0.0769,-0.0042,-0.0208,-0.5725,22.7500
745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0230,-0.0071,0.0558,0.0023,0.0876,0.0582,0.0398,0.0476,0.0475,0.0052,0.0020,-0.0397,-1.7485,-0.1663,-0.0773,0.0011,0.2710,0.5068,-0.2915,-0.2537,0.0197,0.0801,-0.5895,-1.3213,22.7917
746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0979,-0.0143,0.0526,0.0030,0.0777,0.0871,0.0429,0.0539,0.0594,0.0058,-0.0210,-0.0974,-0.6426,-0.2600,-0.0837,-0.0624,-0.0078,0.0054,-0.2311,-0.3880,-0.1942,-0.0022,-0.3102,-0.3746,22.8333
747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1514,-0.0245,0.0495,0.0023,0.0759,0.1002,0.0317,0.0349,0.0538,0.0015,-0.0265,-0.1413,0.6499,-0.2802,-0.2499,-0.1311,-0.5173,-0.6721,-0.1727,-0.2480,-0.3621,0.0660,-0.1177,0.7190,22.7083
748,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1567,-0.0106,0.0451,0.0020,0.0637,0.0939,0.0180,0.0261,0.0325,0.0074,-0.0113,-0.1493,2.4837,-1.3630,-0.1978,0.0568,-0.8728,-1.2449,0.1453,0.0181,-0.2352,-0.1842,-1.2172,2.2679,22.7500
749,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0871,0.0022,0.0398,-0.0035,0.0333,0.0398,0.0102,0.0455,-0.0100,0.0032,0.0084,-0.1029,4.5813,-1.1501,1.3653,0.4127,-0.6725,-1.1247,0.3353,0.1859,-0.9207,0.3740,-1.6185,2.8932,22.7500
750,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0203,0.1117,0.0589,0.0012,0.0106,-0.0187,0.0076,0.0530,0.0061,0.0044,0.1193,-0.0917,5.3614,-11.6585,1.0923,0.2492,-0.4623,-0.0757,0.5851,-0.0037,-1.8261,0.2735,-11.5761,8.9547,22.7917
751,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0825,0.1985,0.0135,0.0124,0.0189,-0.0733,0.0323,0.1164,0.0373,-0.0126,0.1634,0.0719,4.6196,-13.7399,-0.7927,0.5559,1.1683,-0.6980,-0.9198,0.7386,1.2969,-0.5181,-10.3283,4.8111,22.7083
752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0911,0.1499,0.0267,-0.0000,-0.0209,-0.0137,0.0573,0.0764,0.0682,-0.0315,0.1223,0.0750,0.9529,-9.9742,-0.2499,0.9019,2.7288,-1.6104,-1.8221,0.6061,0.2915,-0.1881,-6.7899,1.7311,22.7083
753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0850,-0.0092,0.0210,0.0042,0.0056,-0.0162,0.0024,0.0658,0.0672,-0.0077,-0.0587,0.0415,-2.5886,-2.4424,-0.0220,0.6275,3.4931,-1.6636,-1.4706,0.8627,0.0811,-0.6214,1.6514,-0.6037,22.7083
754,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0052,-0.0457,0.0446,-0.0023,0.0225,0.0355,0.0277,0.0342,0.0532,0.0106,-0.0445,0.0055,-4.0181,7.1911,-0.0155,0.2216,0.1522,-0.2129,-0.4387,-0.3006,-0.3462,0.1157,6.9082,-4.5903,22.7083
755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0320,-0.0715,0.0448,-0.0012,0.0430,0.0328,0.0535,-0.0124,0.0336,0.0062,-0.0322,-0.0068,-4.3885,9.5661,-0.1104,-0.9474,-2.2278,2.3445,0.3112,-0.9850,-1.0448,0.3505,5.9842,-5.0255,22.7500
756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0934,-0.1059,0.0010,-0.0051,0.0455,0.0739,0.0073,-0.0270,-0.0016,-0.0031,-0.0699,-0.0607,-5.4669,16.5510,0.6189,-0.9526,-2.2250,1.9982,1.7088,-0.2798,-1.1069,0.8642,11.2965,-6.3381,22.6667
757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0750,-0.0951,-0.0064,-0.0000,0.0306,0.0536,0.0031,-0.0111,-0.0093,0.0014,-0.0899,-0.0606,-2.6847,8.3773,0.2784,-0.0151,0.0556,-0.1994,0.9782,0.9584,0.2193,-0.0983,8.3479,-2.6724,22.7083
758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0265,-0.0063,0.0061,-0.0073,0.0609,0.0481,0.0423,0.0269,-0.0535,-0.0018,0.0006,-0.0677,-1.5099,8.0563,-0.1582,-0.1834,0.0289,0.0539,0.4516,0.6842,3.3699,0.0689,6.7642,-5.3626,22.6667
759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0619,-0.0054,0.0628,-0.0026,0.0658,0.0352,0.0532,0.0719,-0.0360,0.0007,-0.0014,-0.0269,-1.3054,-0.6284,0.1466,-0.1753,-0.0201,-0.0936,0.4950,0.2809,3.3248,0.0730,-0.4002,1.4033,22.7917
760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0746,-0.0093,0.1258,0.0048,0.0708,0.0457,0.0822,0.0911,0.0501,0.0077,-0.0000,-0.0392,-1.0877,-0.5988,-0.5489,-0.2146,-0.4343,-0.3830,0.2407,-0.0379,3.2826,0.2102,-0.3558,1.8575,22.7500
761,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0518,-0.0105,0.1005,0.0117,0.0360,0.0395,0.1012,0.0877,0.1198,0.0164,0.0014,-0.0460,0.3729,0.2657,0.5147,0.1132,-0.3801,-0.4186,-0.1987,-0.3109,-0.0630,0.0845,0.0361,0.2926,22.7500
762,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0479,-0.0076,0.1644,0.0095,0.0193,0.0210,0.1034,0.0865,0.1429,0.0261,-0.0034,-0.0366,0.5095,0.0030,-1.1820,0.6053,-0.1618,-0.0616,-1.1248,-0.6342,-1.3495,-0.0624,0.0888,0.3553,22.7083
763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0418,-0.0003,0.0415,-0.0008,0.0244,0.0391,0.0345,0.0386,0.0420,0.0015,0.0016,-0.0211,0.0060,0.0055,0.0033,0.0026,0.0038,0.0058,0.0118,-0.0004,0.0072,-0.0115,-0.0001,-0.0034,22.7917
764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0475,-0.0023,0.0314,-0.0031,0.0266,0.0362,0.0257,0.0364,0.0428,0.0035,0.0020,-0.0235,-0.0105,0.0086,0.0128,-0.0076,-0.0138,0.0091,-0.0108,-0.0108,0.0033,-0.0057,0.0062,-0.0030,22.7083
765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0485,-0.0024,0.0376,0.0004,0.0213,0.0389,0.0325,0.0369,0.0389,0.0017,0.0034,-0.0268,0.0185,0.0005,0.0026,-0.0037,0.0010,0.0106,-0.0012,-0.0002,0.0101,-0.0040,0.0039,0.0054,22.7500
766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0489,-0.0046,0.0302,0.0007,0.0223,0.0378,0.0325,0.0377,0.0457,0.0030,0.0027,-0.0258,-0.0136,-0.0026,0.0131,0.0213,0.0052,0.0104,0.0034,0.0125,0.0011,-0.0055,0.0059,-0.0068,22.7917
767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,439593827485008192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-nan
